PRCP,TMAX,TMIN
0,2,-12
0,3,-14
0,5,-8
0,11,-14
0.03,15,-4
0,12,-11
0.12,11,-9
0,1,-21
0,10,-3
0,16,2
0,6,-16
0,9,-16
0,12,-5
0,15,-3
0,21,10
0,22,10
0.07,22,15
0.02,21,11
0,20,7
0,15,0
0,12,-2
0,10,-6
0,15,-6
0,16,-9
0,21,-4
0.01,20,2
0,25,-6
0.02,32,8
0,33,20
0,36,21
0,27,4
0,21,-4
0,29,-4
0,23,5
0,21,-5
0.14,22,14
0,18,-5
0,15,-9
0,24,0
0,23,12
0,31,9
0,30,11
0,42,16
0.04,38,30
0,37,27
0,40,28
0.46,36,30
0,33,25
0,34,21
0,31,16
0,32,10
0,44,24
0,41,28
0,41,30
0,55,29
0,50,33
0,43,27
0,35,22
0,41,21
0,56,25
0,70,34
0,55,30
0,52,28
0,80,37
0,80,46
0,65,30
0.77,36,30
0,44,30
0,58,32
0.1,53,40
0.19,66,40
0,63,35
0,53,34
0.2,49,40
0.06,52,35
0,60,31
0,60,38
0,53,29
0,53,29
0,53,32
0,59,32
0.07,56,38
0.93,39,32
0,35,30
0.05,37,23
0.01,55,28
0.28,53,35
0.1,46,38
0.19,42,37
0.01,61,36
0,65,39
0,61,41
0.05,59,47
0,59,47
0,62,40
0,59,33
0,61,28
0,65,36
0,65,39
0,60,49
0,61,33
0.34,59,44
0.29,51,41
0.07,63,42
0,81,48
0,79,54
0,74,48
0.06,63,41
0.11,70,37
0,70,39
0,70,45
0,72,46
0,80,47
0.08,80,55
0,77,46
0,78,39
0,78,53
0,74,57
0.06,83,55
0.11,88,61
0,88,65
0.99,78,59
0.05,74,63
0.06,74,57
0,74,50
0.5,74,47
0,57,45
0,68,41
0,72,51
0,75,52
0,78,50
0,81,52
0,81,50
0,73,38
0,84,50
0,88,66
0,88,59
0,75,51
0,83,52
0.05,79,61
0.02,86,63
0,83,66
0.07,80,60
0,79,49
0.15,85,60
0.12,68,47
0,77,49
0.21,74,55
0.08,80,60
0.01,82,63
0,88,69
0,87,63
0,85,58
0.01,87,65
0.1,92,67
0.13,94,69
0,94,67
0,84,65
0,88,61
0.66,86,64
0.14,84,68
0.06,82,63
2.35,82,57
0.43,72,53
0,69,53
0,72,48
0,77,55
0,84,65
0,83,57
0.07,86,62
0,88,60
0,88,65
0,91,69
0,89,69
0,84,57
0.03,81,59
1.12,75,58
0,69,57
0,78,48
0,80,58
0,90,65
0.55,84,64
0,82,55
0,82,56
0,85,60
0,77,56
0,75,58
0,83,55
0,77,55
0,69,45
0,76,45
0,82,54
0,84,60
0,88,61
0,87,65
0,81,56
0,83,54
0,86,62
0,89,65
0,91,67
0.16,92,70
0.75,75,59
0.05,84,56
0,87,60
0,85,56
0,78,50
0,81,54
0.02,82,64
0,88,60
0.37,88,61
0,88,68
0,87,66
0.26,84,65
0,77,65
0,73,60
0,79,53
0,72,52
0,80,55
0,82,62
0,93,63
0,91,59
0,88,62
0,91,64
0,92,70
0,96,68
0,91,67
0,90,64
0,87,65
0,91,69
0.82,83,64
1.05,69,58
0.1,69,48
0,73,48
0,73,55
0,67,55
0.67,81,58
0,77,52
0,61,46
0,67,36
0,72,42
0,76,48
0,76,49
0,75,43
0,82,40
0,64,43
0,73,45
0,71,53
0,65,44
0,77,45
0,73,53
0.12,69,40
0,61,37
0.04,58,42
0,47,40
0,55,33
0,65,32
0,65,48
0,69,44
0,69,49
0,62,43
0,58,30
0,53,31
0,51,38
0,53,26
0,61,38
0,55,35
0,71,32
0,81,41
0,73,54
0,70,39
0,52,21
0,69,37
0,67,38
0,51,33
0,55,34
0,53,30
0,66,34
0,64,41
0,56,27
0,65,33
0,75,39
0,73,49
0,66,33
0,62,43
0,49,23
0,59,30
0,71,40
0,61,37
0.04,49,35
0,36,25
0.27,32,23
0.18,39,26
0,28,20
0,39,14
0,40,22
0.13,34,27
0,30,14
0,21,5
0,8,3
0,12,2
0,23,10
0,29,21
0,39,11
0,35,18
0.01,30,20
0,27,13
0,22,-5
0,33,8
0,19,2
0,18,8
0,9,-1
0.29,9,-2
0,35,-6
0,30,14
0,15,-10
0,8,-8
0,8,-8
0,5,-13
0,20,-8
0,31,10
0,38,19
0,36,17
0,32,13
0,37,20
0,34,25
0,29,14
0,29,16
0,30,23
0.14,30,13
0,30,8
0,32,19
0,28,10
0,19,-10
0.01,16,0
0,20,10
0,22,2
0,28,15
0,27,1
0,7,-6
0,3,-10
0,-1,-18
0,-3,-17
0,5,-13
0,3,-15
0,-2,-22
0,10,-10
0,5,-11
0,12,-12
0,13,-5
0,5,-8
0.16,8,-16
0.22,9,0
0,1,-13
0,-8,-22
0.01,3,-22
0,5,-17
0,16,-6
0,22,-2
0.52,23,12
0.07,19,5
0,22,8
0.07,20,10
0,15,-6
0,7,-17
0,22,-6
0.37,17,10
0,14,4
0,9,-4
0,6,-16
0,8,-9
0,5,-15
0,7,-20
0,5,-5
0,7,-16
0,5,-21
0,12,-20
0,24,-2
0,0,-15
0,-2,-20
0,9,-17
0,11,3
0,14,8
0,11,-11
0,16,-3
0,25,14
0,22,-10
0,-10,-26
0,4,-26
0.06,12,1
0,29,1
0.15,28,17
0,21,8
0.15,34,8
0,34,12
0,15,-11
0,28,-6
0,32,10
0,37,24
0,34,16
0,30,17
,37,28
,35,18
,25,17
,35,10
,39,18
,34,2
,29,12
0,32,9
0,11,-9
0,35,3
0,38,17
0,37,21
0,27,10
0,23,-3
0,39,20
0,39,34
0.4,40,33
0,40,32
0,39,32
0,42,27
,40,32
,33,12
0,26,12
0,30,12
0,30,15
0,35,13
0,43,33
0,37,25
0.11,34,28
0,37,24
0.02,36,29
0,35,20
0,36,24
0,43,24
0,43,10
0,33,8
0,50,25
0,50,28
0,35,24
0,39,27
0.44,39,33
0.69,44,34
0.04,39,32
0,50,30
0,55,28
0.1,58,40
0,63,38
0.36,69,42
0.07,65,50
0.09,59,40
0,64,33
0.12,61,45
0,73,43
0,70,50
0.21,62,38
0,60,29
0,49,31
0,51,27
0.74,46,33
0.02,47,31
0.1,46,32
0.12,49,37
0,50,29
0,50,29
0,65,41
0,79,39
0,76,46
0.52,67,41
1.3,49,34
0.7,41,34
0.02,45,32
0.1,62,32
0,65,40
0,64,43
0,70,37
0,78,48
0,82,61
0.03,74,49
0,70,40
0,69,42
0,64,34
0.11,71,50
0,65,43
0,69,41
0,75,43
0.1,73,50
0,74,47
0,87,50
0,89,62
2.35,85,51
0,62,43
0,69,44
0,78,43
0,85,55
0,82,56
0,79,47
0.06,85,64
1.25,80,57
0.01,73,51
0.58,67,49
0.36,73,46
0,80,55
0,81,56
0,86,54
0,96,68
0.19,93,64
1.33,78,52
0,64,52
0,64,54
0.02,81,58
1.87,80,56
0,80,57
0,78,52
0,66,53
0,77,53
0,81,56
0,87,61
0,86,62
0.45,85,62
0,81,59
0,88,57
0.12,83,61
0,88,62
0,90,67
0,86,61
0,78,56
0,76,58
0,77,56
0,83,65
0,87,62
0,89,66
0.07,88,61
0.64,86,64
0.13,85,65
0,83,61
0,80,59
0,76,56
0,75,49
0,81,52
2.48,81,58
0,84,60
0.23,88,63
0,89,63
0,85,65
0.05,83,64
0.03,81,61
0.02,83,63
0,74,59
0,78,54
0.19,82,59
0.55,81,66
0,77,56
0,78,53
0,84,59
0,86,59
0.02,83,60
0,81,66
0,92,71
0.08,90,66
1.18,80,60
1.3,83,64
0,81,56
0,76,50
0,73,57
0,71,59
0,64,44
0.13,61,42
0,65,50
0,80,63
0,81,62
0.66,78,63
0,77,65
1.13,76,60
0.09,77,60
0.12,70,55
0,73,48
0,77,49
2.31,75,57
0,74,55
0,76,59
0,84,58
0,85,58
0,87,70
0.17,85,62
0,78,59
0,80,57
0,85,67
0.28,82,60
0,67,52
0,64,41
0,78,50
0,84,61
0,81,63
0.24,70,62
1.26,65,52
0.08,63,42
0,62,41
0,75,42
0,79,50
0,81,53
0,77,48
0,71,40
0,69,51
0,65,36
0,70,41
0,75,48
0,75,51
0,80,46
0,79,55
0,81,60
0,78,44
0,77,42
0,77,42
0.04,73,48
0,72,39
0.03,64,41
0,55,31
0,67,37
0,61,30
0,69,41
0.01,61,40
0,51,28
0,54,34
0,62,41
0.07,58,27
0,45,20
0,63,27
0,67,41
0,67,38
0,58,34
0.3,66,41
0.08,61,44
0,64,54
0.02,56,35
0.05,36,33
0,43,26
0,56,26
0,51,26
0,60,35
0,63,42
0,68,37
0,62,44
1.86,50,40
3.97,56,40
0.1,40,29
0,39,25
0,43,21
0,50,32
0,38,32
0,33,22
0,44,22
0,40,15
0,27,19
0,28,10
0,39,21
0,34,20
0,42,18
0,39,28
0,49,32
0,61,30
0,60,30
0,62,36
0,56,34
0,43,29
0.56,35,30
0.34,31,23
0.05,30,17
0,31,9
0,40,12
0.11,31,22
0,28,14
0.03,26,13
0,21,9
0,26,11
0,22,1
0,28,-2
0,37,23
0,40,21
0,43,30
0,37,21
0,39,18
0,28,4
0,44,23
0,51,32
0,42,9
0,24,0
0,27,15
0,39,15
0,37,7
0.02,9,-11
0,25,-5
0,46,21
0,50,27
0,47,32
0,46,30
0,42,25
0,35,24
0,28,22
0,30,18
0,34,21
0,37,25
0,32,24
0,35,25
0,36,
0,32,25
0,19,-9
0,17,7
0,19,7
0.05,21,10
0.12,22,16
0,22,15
0,20,10
0,19,10
0,19,-8
0,22,10
0,17,2
0,27,-3
0,22,12
0,21,5
0,16,2
0,14,-7
0,25,-2
0,38,13
0.05,35,29
0,34,30
0.23,33,30
0,35,24
0,28,11
0,29,19
0.06,22,-4
0,36,-1
0,33,10
0,23,6
0,7,-8
0,20,-10
0,35,5
0,36,18
0.02,27,4
0,19,-2
0.04,26,8
0,27,9
0,35,11
0,40,21
0,36,6
0,25,6
0.08,30,22
0.13,33,19
0,43,20
0,55,29
0.12,50,28
0,39,20
0,56,28
0,58,35
0,51,
0,38,22
0,34,29
0,30,22
0,33,23
0,39,18
0.1,35,28
0.08,40,30
0.09,36,30
0.21,39,30
0,43,30
0,49,28
0,45,31
0,50,27
0.05,45,32
0,50,30
0,58,31
0,68,43
0,65,40
0.12,44,34
0,50,33
0,48,25
0,48,30
0,47,25
0,44,25
0,49,22
0,56,33
0,65,35
0.11,69,36
0,72,43
0,76,45
0,88,44
0,91,53
0,85,57
0,62,41
0,60,33
0,60,33
0,53,43
0,68,39
0,69,35
0,68,34
0,72,45
0,78,51
0,79,43
0,81,44
0,85,53
0,82,54
0,69,46
0,58,31
0,57,28
0,71,36
0,69,49
0,60,36
0,63,37
0.12,57,40
0,63,32
0,67,34
0,67,41
0.45,55,46
0.04,69,47
0,77,48
0,77,49
0,81,50
0,83,53
0,82,52
0,81,53
0,88,55
0.53,87,62
1.04,82,61
0,85,60
0.07,80,63
0.73,66,55
0,72,49
0,74,58
0.02,74,56
0.29,79,51
1.68,79,58
0,83,62
0,83,60
0.47,76,53
0,69,42
0,77,52
0,77,54
0,85,52
0.04,84,65
0,83,63
0,86,64
0,85,53
0,76,53
0,84,55
0,86,56
0,83,50
0,76,48
0,87,57
0.03,85,64
0,89,58
0,87,65
0,92,62
0,92,68
0.45,87,66
0,80,53
0,79,51
0,86,54
0.15,85,64
0,80,53
0,80,58
0.16,86,64
0,85,62
0,91,67
0,91,71
0,87,59
0,88,62
0,95,66
0,97,71
0,95,60
0,96,65
0.15,95,71
0,93,68
0,88,62
0,89,58
0,84,70
0.01,83,59
0.05,77,59
0,74,57
0,76,53
0,84,52
0,94,59
0.01,91,63
0,77,48
0,87,54
0.05,85,63
0,91,54
0,87,68
0,84,51
0,92,57
0,85,62
0,87,56
0,85,59
0,87,54
0,91,62
0.36,90,66
0,86,67
0.27,75,60
0.38,80,65
0.23,77,57
0,81,54
2.26,77,63
0,75,54
0,75,52
0.97,70,52
0,72,57
0,85,57
0.5,88,62
0.28,85,70
0,79,57
0,82,54
0,83,66
0.09,86,67
0,87,69
0.36,79,54
0.01,70,51
0,80,55
0,86,66
0,80,57
0.93,70,52
0,71,58
0,75,47
0,85,65
0.15,80,48
0,82,53
0.01,87,58
0,90,63
0,90,68
0,85,47
0,75,43
0.01,89,56
0,80,60
0,74,59
0,60,53
0,81,51
0.08,80,46
0,68,36
0,67,46
0,83,47
0.24,76,53
0,76,48
0.18,72,48
0,65,35
0,70,43
0.08,64,39
0,70,33
0,74,42
0,74,47
0,78,55
0,81,50
0,77,54
0,63,43
0,53,29
0,57,30
0,69,35
0,75,46
0,84,46
0,80,47
0,83,50
0,79,46
0,57,34
0,56,21
0,57,37
0,54,34
0,47,38
0.51,63,43
0,58,37
0.01,41,33
0,58,27
0,63,38
0.02,60,30
0,57,35
0.11,54,39
0,44,28
0,40,29
0,37,20
0,36,28
0,41,19
0,45,22
0,58,28
0,55,29
0,54,28
0,58,38
0,57,42
0,52,31
0,57,26
0,65,37
0,64,38
0,63,37
0,56,32
0,39,22
0,46,34
0,49,35
0.03,41,28
0,32,19
0,42,20
0,44,21
0,35,25
0,43,15
0,51,23
0,42,28
0,50,20
0,54,34
0,41,26
0,34,14
0,40,15
0,41,20
0,39,20
0,47,17
0,42,26
0,53,28
0.12,38,-1
0.04,6,-9
0,25,-5
0,37,14
0,38,30
0,31,18
0,21,13
0,25,4
0,28,7
0,10,1
0,23,5
0,46,22
0,38,5
0,31,25
0,37,16
0,32,22
0,46,29
0,38,10
0,12,-7
0,8,-10
0,22,6
0,31,16
0.01,27,9
0,10,-15
0,16,-11
0,20,10
0,30,16
0,43,28
0,36,24
0,49,28
0,40,27
0,35,20
0,35,13
0,23,-9
0,17,2
0,29,11
0,30,8
0.02,10,-4
0,14,-12
0,15,-4
0.02,10,-12
0,18,-12
0,44,8
0,36,18
0,32,23
0,28,1
0,16,-3
0,41,7
0,42,19
0,48,23
0,38,15
0,47,12
0,51,20
0,54,26
0,64,31
0,54,32
0,41,30
0.05,32,7
0,18,5
0,17,-8
0,30,-5
0.06,27,18
0.19,23,2
0,7,-10
0,15,-8
0,16,-8
0,28,7
0,31,15
0,30,1
0,12,-9
0.01,10,-12
0.05,0,-13
0,5,-24
0,17,-7
0,40,3
0,43,24
0,48,35
0,60,30
0,62,35
0,59,35
0,56,36
0,63,26
0.15,54,33
0,43,33
0,48,25
0,51,25
0,46,22
0,43,19
0.4,38,31
0,36,27
0,45,22
0,31,11
0,48,25
0,43,22
0,37,18
0,33,19
0,38,10
0,46,17
0,41,26
0,50,20
0,54,18
0,54,30
0,48,22
0,64,17
0,60,32
0,58,17
0,55,28
0,40,16
0,41,20
0,44,13
0,48,32
0,56,19
0,61,27
0,64,35
0,62,35
0,56,25
0,66,30
0.45,70,53
0.78,55,44
0,54,40
0.12,50,34
0,58,34
0,79,44
0.06,73,40
0.22,43,29
0,49,26
0,69,31
0,67,44
0.08,58,39
0,66,35
0,66,48
0.06,63,38
0,71,34
0.29,69,38
0,49,24
0,64,32
0,74,48
0,72,51
0,65,33
0.55,62,47
0,54,30
0.11,56,40
0.17,56,47
0,57,34
0,66,30
0,83,42
0,78,44
0.05,85,56
0,85,45
0,70,47
0,68,40
0,64,40
0,82,44
0.35,80,56
0.08,57,46
0,65,36
0,63,35
0,64,38
0,69,47
0,66,38
0,57,27
0,66,28
0.02,63,40
0.02,66,35
0,71,37
0,76,41
0.01,74,53
0,71,53
0,66,48
0,73,32
0,78,45
0,79,51
0,79,55
0.06,78,57
0,67,44
0.01,65,42
0,67,52
0,78,54
0.04,75,59
0,76,51
0,72,48
0,86,49
0.02,83,58
0.27,82,57
0,75,51
0,85,52
0,83,57
0,85,49
0.13,92,61
0.02,85,56
0.17,75,57
0.09,75,49
0,75,59
0.32,85,55
0.37,90,61
0.68,90,62
0.05,68,54
0,77,47
0,80,58
0,77,55
0,75,49
0,74,51
0.23,74,55
0.01,74,49
0.01,91,62
0.01,91,60
0,81,53
0,86,52
0,86,65
0.17,80,69
0.11,79,64
0,83,50
0,84,55
0,84,60
0.82,80,60
0,84,62
0,87,58
0,87,58
0,88,68
0,85,71
0,85,50
0,94,61
0,95,68
0,95,72
0.97,87,69
0,95,72
0,84,65
0,87,54
0.12,93,66
0,85,60
0,88,65
0.68,82,60
0,86,59
1.21,81,61
0.91,82,58
0.02,83,66
0,83,61
0.01,69,56
0.1,66,51
0.02,68,52
0,67,57
0,74,63
0,80,69
0.11,84,65
0,85,66
0.11,85,65
0.08,83,65
0,88,68
0,86,65
0,78,58
0,80,58
0,77,55
0,77,51
0,85,58
0,90,58
0.03,87,63
1.83,78,66
0,78,62
0,74,54
0,71,44
0,75,47
0,76,52
0,79,55
0,80,59
0,81,61
0.41,76,64
0.61,79,57
0.32,75,61
0.04,73,60
0.74,65,60
0.15,63,55
0,,
0,80,58
0,78,65
0,70,49
0,72,46
0,72,55
0,71,43
0,79,50
0,81,62
0.2,77,55
0,77,49
0,87,53
0,88,56
0,87,60
0,82,48
0,82,59
0,80,50
0.32,66,46
0,56,39
0,64,35
0,74,39
0,77,48
0,78,45
0,74,49
0,67,43
0.04,71,47
0,70,48
0.03,70,60
0.19,69,54
0,61,42
0,71,34
0,73,47
0,68,50
0,52,40
0,61,26
0.38,58,45
0.22,57,47
0.41,57,50
0.07,56,40
0,62,33
0,62,43
0.03,60,46
0,70,39
0,65,47
0.03,61,52
0.55,60,46
0.37,52,42
0.09,58,37
0,60,37
0.49,57,45
0.02,46,34
0,65,28
0,61,43
0,44,32
0,36,22
0,32,17
0.12,42,23
0,41,29
0,54,25
0,60,34
0,66,41
0,64,43
0,60,50
0,61,40
0,57,29
0,61,31
0,62,41
0.01,58,40
0,54,37
0,60,30
0,64,35
0,55,28
0,41,14
0,56,27
0,55,25
0,59,37
0,62,39
0,59,41
0,60,46
0,56,34
0,60,26
0.2,46,32
1.17,33,20
0,22,15
0,22,7
0,36,19
0.25,35,28
0,34,29
0,35,32
0,34,27
0,28,23
0,31,20
0,39,22
0.2,33,27
0.7,29,20
0,28,6
0,36,15
0,30,18
0,34,6
0,39,23
0,41,30
0,32,18
0,22,12
0,24,12
0,32,23
0,32,28
0.18,30,23
0,25,-1
0.17,11,-7
0,2,-15
0,2,-11
0,3,-14
0,8,-15
0,28,2
0,34,20
0,30,13
0,27,8
0,26,7
0,22,3
0.07,22,15
0,21,15
0,17,-4
0,12,-5
0.01,25,-13
0,25,0
0,13,-13
0.16,23,11
0,16,-13
0,15,-9
0,16,-2
0,-1,-13
0,5,-18
0,12,-11
0.03,-5,-21
0,-12,-29
0,6,-15
0.06,1,-13
0,4,-12
0,1,-20
0.03,21,-12
0,-10,-22
0.07,18,-17
0.05,22,4
0,23,-4
0.11,6,-9
0,10,2
0.34,15,1
0.05,12,-6
0.07,-2,-20
0,0,-19
0,21,-10
0,39,18
0,33,-1
0,29,9
0,21,-7
0,8,-20
0,18,-5
0.05,18,-6
0,-5,-23
0,1,-13
0,-3,-20
0,12,-16
0,21,10
0,14,-2
0,5,-15
0,13,-13
0,15,0
0,18,-7
0,20,9
0,35,12
0,38,24
0,33,20
0.02,34,29
0,40,28
0,40,24
0.05,42,35
0,47,24
0,58,34
0,35,19
0.02,26,18
0,26,10
0,38,17
0,39,24
0,43,29
0,40,23
0,30,14
0,21,15
0,25,18
0,25,5
0,23,8
0,25,-1
0,24,10
0,29,1
0,54,2
0,50,19
0.07,40,32
0,48,31
0,51,31
0,45,31
0.15,37,31
0,39,32
0,38,31
0.62,33,30
0.18,34,28
0,33,26
0,41,17
0,49,27
0,40,27
0,38,25
0,32,22
0,40,19
0,48,29
0,49,37
0.46,50,33
0.03,54,32
0,58,30
0.48,74,31
0.12,56,11
0,29,13
0.33,26,18
0,29,8
0.06,27,21
0.32,29,21
0,39,18
0,37,24
0,48,23
0,62,36
0,59,34
0.07,73,41
0.38,75,49
0.86,74,42
0,56,33
0,67,37
0.14,64,33
0.06,43,23
0.02,49,30
0,58,30
0,72,37
0,73,43
0,65,46
0,61,34
0,61,29
0,61,36
0,65,35
0.03,66,46
0,72,43
0,76,44
0,84,55
0.03,82,62
0.09,76,45
0,66,44
0,64,35
0,70,35
0.73,75,53
0.04,79,58
0,79,49
0.5,61,49
0,65,49
1.07,68,60
0.34,64,53
0.17,73,53
0.04,71,56
0.04,71,51
0,74,52
0,71,53
0,61,44
0.04,59,47
0,70,46
0,69,47
0.03,69,55
0.56,63,54
0,68,57
0,70,54
0,72,58
1.08,72,53
0.04,56,44
0,71,42
0,69,42
0,68,43
0,72,45
0,76,51
0.43,79,58
0,79,53
0,74,48
0.16,74,48
0,71,48
0.17,76,51
0,76,49
0,79,45
1.34,79,59
0,70,53
0,78,48
0.12,77,57
0,72,52
0,72,45
0,70,51
0,73,50
0,76,47
0,84,55
0.13,84,65
0,73,52
0,75,49
0,84,55
0,87,62
0.11,87,54
0,73,58
0,83,53
0,82,63
0,90,66
0,98,66
0,97,76
1.81,90,61
0,77,58
0,82,59
0.54,84,63
0.02,84,62
0.38,81,55
0,82,58
0.06,82,58
0,85,62
1.79,86,62
0,87,68
0,86,64
0,82,57
0,86,62
0,91,68
1.16,88,64
0,84,65
0,83,66
0,87,68
0,87,67
0,83,64
0,78,60
0,82,58
0,79,63
0,79,55
0,86,59
0,88,68
0,91,68
0,91,71
0.51,86,68
0,84,69
0,83,65
0,85,62
0,85,55
0,70,50
0,74,46
0,,
0,,
0,79,45
0,78,62
0,78,65
0,83,59
0,85,64
0,84,66
0,88,68
0,83,57
0,84,56
0,,
0,81,57
0.68,77,56
0,80,50
0,82,58
0.07,80,44
0,66,50
1.08,75,50
0.01,75,58
0.85,81,64
0,81,60
0,79,52
0,78,51
0,84,55
0.38,82,63
0,69,48
0,73,55
0,73,60
0,76,62
0.97,85,62
0,83,66
0.88,72,54
0.03,60,50
0.05,54,50
0.23,56,45
0,56,42
0,64,51
0,70,41
0,69,45
0,57,43
0,65,35
0,70,42
0,74,49
0,73,47
0,62,38
0,72,44
0,72,46
0,75,56
0.1,78,55
0.02,68,43
0.8,55,45
0.37,61,44
0,72,40
0,73,50
0,72,47
0.4,71,40
0,60,34
0.19,60,39
0.6,62,46
0.02,50,44
0,47,40
0.02,46,41
0,46,40
0,68,35
0,66,46
0,59,30
0,71,45
0,70,47
1.1,58,31
0.12,36,23
0,46,17
0,53,30
0,60,37
0,63,40
0,68,45
0,65,50
0,60,56
0,59,40
0,57,33
0,54,30
0,50,33
0,54,34
0,50,36
0,41,24
0,28,19
0,27,20
0,51,21
0,54,33
0,45,24
0.33,36,31
0.79,37,33
0.85,35,31
0.25,32,8
0,22,0
0,22,6
0,35,12
0,37,17
0,43,19
0,41,34
0.03,49,39
0,55,32
0,34,21
0.15,32,15
0,18,5
0,36,6
0,35,20
0,25,4
0,34,9
0.02,34,25
0,38,28
0,,
0,51,30
0,55,46
0,48,25
0,41,27
0,35,26
0,37,23
0,30,11
0,19,3
0,20,0
0,28,10
0,15,-4
0,28,3
0,29,19
0,30,24
0,27,17
0,30,6
0,35,20
0,39,27
0,39,25
0,30,21
0,41,21
0,49,23
0,42,27
0.51,33,27
0.5,32,11
0,28,8
0.25,28,20
0.5,22,7
0,17,2
0,17,1
0,24,6
0,27,16
0,26,16
0,23,13
0,29,19
0,29,16
0,39,22
0,32,15
0,27,15
0.06,35,25
0.34,34,18
0,27,6
0,34,-2
0,34,16
0,34,13
0,18,3
0,23,6
0,23,0
0,16,-5
0.01,20,8
0,23,17
0,29,19
0,27,5
0,29,12
0,28,16
0.03,25,2
0,4,-5
0,21,-9
0,33,
0.08,33,23
0,27,13
0,15,0
0,19,-5
0.06,17,11
0,15,-4
0,15,-4
0.01,22,5
0,12,-7
0,20,0
0,17,5
0,22,12
0,31,21
0,34,29
0,30,21
0,37,27
0,40,29
0,37,28
0,39,26
0,38,22
0,35,28
0,39,30
0,37,25
0,34,24
0,44,30
0.04,42,28
0,33,21
0,31,19
0,39,26
0,47,34
0,44,32
0.36,41,33
0,45,33
0,65,34
0.04,60,40
0.26,52,47
0.87,49,40
0,42,20
0.16,22,11
0,22,10
0,25,8
0,38,15
0,47,24
0,45,33
0,38,29
0.73,36,26
0.03,32,25
0.26,33,27
0,32,28
0,32,26
0,28,18
0,26,11
0,27,6
0,31,5
0,35,13
0,33,
0.45,30,26
0.6,34,26
0,38,18
0.01,34,22
0,37,31
0,52,34
0,50,33
0,34,30
0.03,38,30
0.04,41,27
0.02,40,30
0.53,34,29
0,44,29
0,45,27
0.04,43,32
0.05,50,29
0,52,28
0.77,49,32
0.19,33,30
0.18,33,20
0,39,18
0.02,39,25
0.02,36,27
0,42,27
0,48,25
0,56,30
0,60,35
0,62,45
0,60,35
0,66,33
0,71,43
0,71,49
0,65,34
0.03,62,45
0,52,29
0.12,56,38
0.68,56,41
0.48,57,36
0,68,39
0,64,35
0,74,45
0.65,72,49
0.62,56,40
0,62,35
0,66,40
0,74,50
0,78,53
0.14,77,47
0,60,36
0,58,34
0,64,31
0,63,38
0,61,45
0.08,55,45
0.08,56,47
0,64,41
0,74,42
0,,43
0,74,42
0,73,56
0,65,37
0,76,42
0,85,56
0.21,83,55
0,68,42
0,59,42
0.02,68,49
0,70,44
0.07,70,43
0,72,48
0,71,52
0,64,50
0,71,43
0,79,48
0.02,82,53
0,81,48
0,87,56
0,85,62
0,77,63
1.08,76,59
0.85,74,54
0.18,73,53
0,70,45
0.14,69,51
0.41,69,58
0,73,57
0.73,80,63
0,86,68
0,86,71
0,85,62
0,89,69
0,89,65
0.02,89,68
0.3,80,59
1.22,62,55
1.16,68,59
0,87,59
0.75,87,62
0,83,67
0,84,71
0,74,51
0,76,56
0,,
0,87,61
0,91,67
0,92,67
0,93,67
0,92,65
0,87,58
0,93,66
0,93,70
0,91,69
0,86,67
0.84,85,64
1.2,88,66
0,92,73
0,94,69
0,94,74
0,94,71
0.05,87,67
0,81,61
0,88,58
0,85,61
0.23,85,66
0.05,85,66
0,89,65
0,86,66
0,85,68
0,84,57
0,93,66
0,92,73
0,91,66
0,88,65
0,93,67
0,95,65
0,93,66
0,85,62
0,85,70
0,83,55
0,82,55
0,86,64
0,87,59
0,93,64
0,91,69
0,86,67
0.12,95,65
0,95,73
0,90,61
0.1,90,67
0,87,61
0,84,61
0.04,81,68
0,82,70
0,92,72
0.88,87,65
0,89,67
0,90,67
0.81,89,61
0,83,58
0,88,62
0,92,67
0,89,67
0.23,82,66
0.07,76,57
0,72,54
0,81,48
0,93,66
0.1,92,62
0.2,89,56
0,69,43
0,63,48
0,67,39
0,68,51
0.25,64,51
0,62,49
0.04,81,48
0,81,47
0.05,65,44
0.06,53,36
0,47,30
0,50,32
0,63,28
0,73,44
0,84,47
0,87,50
0,86,58
0,85,66
0.87,79,52
0.09,79,59
0,78,60
0,65,50
0,61,46
0,61,37
0,63,44
0,64,35
0,66,49
0,56,34
0,61,39
0.02,58,48
0.36,58,44
0.03,50,32
0.02,38,29
0,52,26
0.43,61,39
0,58,38
0,59,30
0,58,45
0.4,52,44
0.08,45,42
0,44,40
0,49,42
0,58,33
0,56,41
0,62,30
0,68,41
0,77,43
0,76,43
0,52,24
0,58,32
0,52,42
0.02,58,48
0.01,58,53
0.33,55,38
0.15,45,34
0.02,46,37
0.01,57,37
0,54,37
0.05,52,32
0.29,34,31
0,34,22
0,30,20
0.27,32,26
0,34,30
0.28,37,31
0,33,27
0,32,27
0,35,25
0,42,31
1.1,42,34
0,39,32
0,37,27
0.48,33,23
0,25,18
0,25,14
0,32,15
0,28,20
0.32,24,17
0.9,23,20
0,23,13
0,17,10
0,19,-5
0,18,3
0,21,-7
0,24,11
0.2,19,12
0,14,-3
0,17,-1
0.12,17,0
0,11,-9
0.22,24,-1
0.02,27,19
0,21,-3
0.01,14,8
0,18,12
0.07,18,-3
0,-1,-16
0,-4,-17
0,-10,-23
0,-12,-25
0.05,-11,-25
0.07,-9,-19
0,-14,-23
0,-16,-28
